#L TT           EE           TE
1570 1.104929E+00 3.971986E-02 1.055306E-03
1571 9.228234E-01 9.973454E-03 3.356832E-03
1572 5.886567E-01 1.078783E-02 4.795296E-03
1573 6.378917E-01 1.444204E-02 3.020025E-03
1574 1.055300E+00 7.335257E-02 1.929875E-03
1575 5.822124E-01 5.005280E-03 1.138607E-03
1576 1.037106E+00 1.731674E-02 6.802479E-03
1577 7.014109E-01 1.046176E-01 6.587773E-03
1578 5.573509E-01 9.920095E-03 2.249427E-03
1579 1.964662E+00 5.870621E-03 4.404899E-03
1580 6.244904E-01 1.883686E-02 -1.920457E-03
1581 8.475479E-01 3.017437E-02 1.479976E-03
1582 6.627621E-01 2.463719E-02 4.264665E-04
1583 1.078624E+00 2.730609E-02 -1.639140E-03
1584 9.970903E-01 3.857911E-02 4.300966E-03
1585 1.517982E+00 3.102040E-02 1.637256E-03
1586 6.924881E-01 2.845918E-02 4.613043E-03
1587 5.238623E-01 1.276719E-02 5.077915E-03
1588 6.726083E-01 2.115877E-02 -3.361361E-03
1589 6.048295E-01 2.783966E-02 3.755435E-03
1590 1.992891E-01 1.083281E-02 2.516163E-03
1591 1.340408E+00 1.145897E-02 -2.086017E-03
1592 3.702001E-01 1.951009E-02 2.815324E-04
1593 4.940781E-01 9.783671E-03 3.989678E-03
1594 1.425882E+00 5.559123E-02 3.941137E-03
1595 2.457521E-01 3.371226E-02 -2.659199E-03
1596 4.945970E-01 6.471518E-02 2.065940E-03
1597 4.986178E-01 1.338650E-02 1.080998E-03
1598 6.331326E-01 2.489285E-02 2.528603E-03
1599 6.884607E-01 1.007347E-02 -1.085838E-03
1600 5.361821E-01 1.488539E-02 -3.896658E-03
1601 5.508128E-01 6.064658E-03 -1.184231E-03
1602 6.014292E-01 2.288867E-02 2.910777E-03
1603 5.842423E-01 2.904510E-02 1.268151E-03
1604 4.045212E-01 3.116415E-02 2.413488E-03
1605 7.900734E-01 2.551680E-02 3.923097E-03
1606 2.942705E-01 2.244550E-02 -2.497158E-03
1607 7.462299E-01 2.990104E-02 9.585230E-04
1608 1.139052E+00 3.104101E-02 4.923157E-04
1609 6.495737E-01 2.065644E-02 3.467652E-03
1610 1.226060E+00 1.201734E-02 2.685544E-03
1611 4.706194E-01 1.889105E-02 2.496592E-03
1612 4.305264E-01 2.775242E-02 1.070533E-03
1613 4.541759E-01 3.381200E-02 2.123839E-03
1614 1.102517E+00 2.987378E-02 1.426859E-03
1615 4.610804E-01 1.155065E-02 1.584206E-03
1616 1.013643E+00 1.484015E-02 1.865022E-03
1617 1.368130E+00 2.844824E-02 -3.535450E-03
1618 2.757088E-01 1.674326E-02 4.997146E-03
1619 2.850054E-01 1.168825E-02 2.936520E-03
1620 1.769464E-01 1.637374E-02 2.954914E-03
1621 5.769535E-01 2.243304E-02 -9.621315E-04
1622 4.822725E-01 1.369575E-02 -2.949865E-04
1623 4.807506E-01 5.945496E-03 1.817846E-03
1624 3.667291E-01 1.270938E-02 3.421647E-04
1625 6.605122E-01 1.965565E-02 4.684286E-03
1626 3.959503E-01 6.819228E-02 -2.716904E-03
1627 1.179525E-01 1.567493E-02 5.748661E-04
1628 5.658556E-01 3.167992E-02 -2.116717E-03
1629 6.177805E-01 4.028519E-02 5.815600E-03
1630 4.996856E-01 1.936199E-02 1.166766E-03
1631 5.361117E-01 2.155549E-02 -3.419245E-03
1632 4.369252E-01 1.350607E-02 1.118995E-03
1633 7.897807E-01 1.274639E-02 9.573319E-04
1634 5.477772E-01 4.033524E-02 -1.111461E-03
1635 4.806221E-01 1.155223E-02 7.301628E-04
1636 8.584572E-01 3.769625E-02 -1.689811E-03
1637 5.887055E-01 4.902334E-02 -1.910457E-03
1638 3.058911E-01 2.926176E-02 2.036721E-03
1639 8.738586E-01 7.783762E-02 -5.390801E-03
1640 1.472536E+00 4.415330E-02 2.947011E-03
1641 2.837609E-01 1.557584E-02 -2.462320E-03
1642 1.012483E+00 3.054750E-02 -4.366832E-03
1643 6.703965E-01 1.421842E-02 2.414894E-03
1644 2.876426E-01 1.643665E-02 5.609793E-04
1645 8.827855E-01 1.598250E-02 1.656100E-03
1646 6.528513E-01 1.645992E-02 3.290585E-03
1647 6.981483E-01 3.689600E-02 5.648407E-03
1648 1.242231E+00 3.238748E-02 -1.936654E-03
1649 8.675343E-01 1.949780E-02 5.380633E-03
1650 3.911123E-01 8.569519E-03 -9.449283E-04
1651 5.786683E-01 5.164876E-02 6.586418E-04
1652 5.845027E-01 2.239613E-02 -1.718053E-04
1653 3.029969E-01 3.917242E-02 3.356565E-03
1654 1.438521E+00 3.863519E-02 4.173623E-03
1655 1.451013E+00 2.447348E-02 -3.491050E-03
1656 7.924786E-01 2.939050E-02 5.332525E-03
1657 6.341262E-01 2.303833E-02 -1.731000E-05
1658 7.445720E-01 2.101306E-02 5.948970E-03
1659 2.334356E-01 4.596676E-02 -1.491218E-04
1660 6.076323E-01 9.904728E-03 1.109478E-03
1661 5.011985E-01 3.086715E-02 -5.773976E-03
1662 4.183495E-01 2.172862E-02 1.855370E-03
1663 7.092570E-01 2.538749E-02 4.085123E-03
1664 8.115176E-01 1.356687E-02 -2.076226E-03
1665 4.982668E-01 6.801656E-02 -1.250315E-03
1666 3.810916E-01 1.413918E-02 5.249649E-03
1667 7.347355E-01 1.789282E-02 3.717717E-03
1668 1.719021E-01 2.455330E-02 1.327735E-03
1669 3.905336E-01 1.766873E-02 -8.725333E-04
1670 5.507997E-01 2.200419E-02 2.162136E-03
1671 2.388204E-01 2.276071E-02 -2.839815E-03
1672 9.070626E-01 3.148984E-02 1.215128E-03
1673 6.031864E-01 3.067512E-02 2.778268E-03
1674 5.473042E-01 3.251523E-02 5.599912E-03
1675 6.553486E-01 1.778596E-02 -1.285213E-03
1676 2.840425E-01 1.697075E-02 3.450923E-03
1677 9.643950E-01 2.056418E-02 -2.814317E-04
1678 2.907004E-01 3.670639E-02 4.237982E-03
1679 2.968256E-01 4.423338E-02 1.676499E-04
1680 6.797539E-01 1.192749E-02 4.851584E-03
1681 3.691532E-01 3.610679E-02 -1.500683E-03
1682 6.849322E-01 1.605561E-02 4.292525E-03
1683 5.515677E-01 1.694734E-02 2.100925E-03
1684 5.170570E-01 9.514037E-03 4.774298E-03
1685 4.801319E-01 2.009502E-02 4.481366E-03
1686 4.816520E-01 5.495951E-02 3.690646E-03
1687 1.328303E+00 2.265214E-02 5.478611E-03
1688 5.757122E-01 1.287618E-02 -2.219082E-03
1689 5.785217E-01 2.717561E-02 -1.418941E-03
1690 6.630072E-01 1.699683E-02 -2.914920E-03
1691 8.418749E-01 1.874904E-02 7.668598E-04
1692 4.597488E-01 3.131732E-02 1.839273E-03
1693 4.830155E-01 1.717025E-02 5.898808E-04
1694 5.781186E-01 1.941647E-02 4.283604E-04
1695 2.682609E-01 2.058716E-02 1.145006E-03
1696 6.405911E-01 1.443956E-02 3.256096E-03
1697 2.671959E-01 1.652688E-02 1.961356E-03
1698 6.072899E-01 1.089394E-02 6.565485E-04
1699 7.496928E-01 5.667002E-03 4.798549E-03
1700 4.483363E-01 3.172131E-02 5.047915E-03
1701 5.761156E-01 1.674290E-02 2.446050E-03
1702 5.669577E-01 2.618288E-02 -3.673381E-04
1703 6.345401E-01 1.102704E-02 1.544916E-03
1704 7.639895E-01 3.938531E-02 5.472765E-03
1705 6.242908E-01 1.771271E-02 3.407800E-03
1706 7.221396E-01 1.536634E-02 5.130533E-03
1707 3.661466E-01 2.403243E-02 7.812296E-03
1708 7.152302E-01 1.127783E-02 1.433090E-03
1709 8.819219E-01 3.322342E-02 -2.001260E-04
1710 2.179481E-01 2.550959E-02 3.249082E-03
1711 1.364157E+00 1.706976E-02 -7.236748E-05
1712 5.862676E-01 2.088011E-02 -7.573843E-04
1713 6.448008E-01 1.949450E-02 3.037625E-04
1714 8.875247E-01 1.418422E-02 4.092289E-03
1715 1.060612E+00 1.657718E-02 6.340819E-04
1716 1.659772E+00 1.660259E-02 -3.609171E-03
1717 3.385067E-01 2.201090E-02 -2.981033E-03
1718 1.106670E+00 1.364895E-02 4.012154E-05
1719 4.149338E-01 1.743920E-02 -9.167921E-04
1720 3.308658E-01 1.403426E-02 -1.832809E-03
1721 8.384585E-01 1.269126E-02 3.905396E-03
1722 9.487626E-01 3.815360E-02 1.199091E-03
1723 5.458860E-01 1.631398E-02 -2.216229E-03
1724 5.120300E-01 2.634133E-02 4.638515E-03
1725 2.253484E-01 3.019948E-02 -1.751049E-03
1726 4.153064E-01 2.121153E-02 2.793524E-03
1727 2.284377E+00 1.460676E-02 5.479117E-03
1728 4.573214E-01 1.947114E-02 7.322343E-04
1729 5.794581E-01 1.729461E-02 -1.684148E-03
1730 4.296362E-01 1.875475E-02 -1.544105E-03
1731 6.823833E-01 1.434887E-02 4.200517E-03
1732 2.142880E-01 1.698755E-02 4.803134E-04
1733 1.300417E+00 1.338362E-02 -1.037595E-03
1734 1.641806E+00 1.738471E-02 6.501512E-03
1735 1.911634E-01 1.227521E-02 2.684916E-03
1736 2.258978E-01 1.329540E-02 2.814053E-03
1737 3.017080E-01 3.005791E-02 1.299407E-04
1738 9.219087E-01 1.510105E-02 6.065865E-05
1739 7.317998E-01 1.075565E-02 2.414959E-04
1740 3.115572E-01 1.284331E-02 1.846244E-04
1741 1.726967E+00 2.117288E-02 2.845317E-04
1742 3.014814E-01 1.674387E-02 -1.265006E-04
1743 9.093343E-01 3.849381E-02 6.046119E-03
1744 3.328025E-01 3.006417E-02 -2.510272E-04
1745 7.187685E-01 1.280795E-02 -4.452308E-03
1746 5.107507E-01 1.724902E-02 7.547411E-04
1747 3.710530E-01 1.850105E-02 2.191612E-04
1748 6.059979E-01 1.604328E-02 7.650090E-04
1749 1.371294E+00 1.897403E-02 -5.333515E-03
1750 3.183714E-01 3.196539E-02 -2.158519E-03
1751 6.980929E-01 1.791190E-02 1.756771E-04
1752 2.900755E-01 2.783830E-02 2.005718E-03
1753 3.211318E-01 1.353691E-02 1.817648E-04
1754 4.618394E-01 1.692199E-02 -8.373299E-04
1755 3.067668E-01 1.308562E-02 8.405286E-04
1756 9.023953E-01 1.585146E-02 2.456950E-03
1757 5.411265E-01 1.314129E-02 5.833158E-03
1758 1.116617E+00 2.232033E-02 -9.451077E-04
1759 4.336850E-01 2.159027E-02 1.037393E-06
1760 4.828415E-01 1.335969E-02 1.755251E-03
1761 8.394213E-01 1.230643E-02 5.105771E-05
1762 6.764127E-01 1.677968E-02 2.449318E-03
1763 5.086167E-01 1.324085E-02 3.741229E-03
1764 4.964985E-01 1.406154E-02 2.506072E-03
1765 2.545079E-01 7.142670E-03 3.283271E-03
1766 1.636332E-01 1.884031E-02 1.117652E-03
1767 3.261875E-01 1.618504E-02 -2.518256E-03
1768 6.984844E-01 2.154008E-02 2.944976E-03
1769 1.371553E+00 1.447661E-02 2.790272E-03
1770 6.067350E-01 1.707752E-02 3.598211E-04
1771 3.777547E-01 2.366547E-02 1.945872E-03
1772 2.913492E-01 1.696421E-02 8.992640E-04
1773 7.990008E-01 1.429308E-02 1.601820E-03
1774 1.728156E-01 1.222898E-02 8.657420E-04
1775 7.015789E-01 2.424397E-02 -1.960084E-03
1776 1.878496E-01 2.035490E-02 -1.088311E-04
1777 2.850800E-01 2.502806E-02 -9.976252E-04
1778 5.745157E-01 2.321195E-02 -1.599550E-03
1779 8.596774E-01 1.273961E-02 -5.090504E-04
1780 1.956697E-01 1.196403E-02 1.201311E-03
1781 1.231757E+00 1.001809E-02 -4.227451E-03
1782 3.728937E-01 1.991694E-02 -1.369824E-03
1783 5.920915E-01 1.747884E-02 -2.287441E-03
1784 5.878992E-01 1.839845E-02 2.016937E-03
1785 3.531370E-01 2.023105E-02 -2.642089E-04
1786 4.656722E-01 1.615322E-02 3.042452E-04
1787 3.383126E-01 1.526994E-02 -1.386429E-03
1788 4.632237E-01 1.642925E-02 6.351579E-04
1789 5.592295E-01 1.835604E-02 -2.288581E-03
1790 3.919267E-01 1.110312E-02 -1.828898E-04
1791 7.883638E-01 1.739147E-02 3.188941E-03
1792 6.194664E-01 1.162465E-02 1.248626E-04
1793 5.540866E-01 1.303009E-02 -1.027960E-03
1794 6.564973E-01 1.439671E-02 2.248968E-03
1795 7.317627E-01 1.152979E-02 4.089787E-03
1796 5.985668E-01 2.325782E-02 -4.002777E-04
1797 4.913276E-01 1.091655E-02 4.517551E-04
1798 5.255269E-01 1.001329E-02 -8.977076E-04
1799 3.421964E-01 1.370228E-02 3.491011E-03
1800 2.591785E-01 1.769069E-02 -1.316671E-03
1801 3.598198E-01 2.436668E-02 -1.659681E-03
1802 4.928934E-01 1.248185E-02 -4.838169E-03
1803 5.561874E-01 1.180504E-02 4.166192E-04
1804 2.590977E-01 3.469221E-02 1.282799E-03
1805 1.042027E+00 1.562042E-02 -2.597798E-03
1806 8.291573E-01 1.586711E-02 2.049917E-03
1807 5.275704E-01 1.680271E-02 -3.497051E-04
1808 4.190515E-01 3.535032E-02 1.716636E-03
1809 7.703988E-01 2.193836E-02 4.894691E-04
1810 1.145393E+00 2.701992E-02 -2.559724E-03
1811 2.357479E-01 2.122939E-02 7.850421E-04
1812 6.095421E-01 3.605633E-02 -1.190000E-03
1813 9.110605E-01 1.913754E-02 1.418051E-03
1814 3.254534E-01 1.955099E-02 -1.050582E-03
1815 3.605141E-01 8.446099E-03 -1.377111E-03
1816 3.902163E-01 2.244259E-02 2.916549E-05
1817 3.151648E-01 7.764846E-03 1.514907E-03
1818 3.383300E-01 9.117034E-03 1.433245E-03
1819 3.945476E-01 1.665562E-02 -4.074108E-03
1820 8.794547E-01 2.628588E-02 4.203887E-03
1821 2.758750E-01 2.697525E-02 -6.800476E-04
1822 3.579625E-01 1.058346E-02 1.855128E-03
1823 2.120584E-01 2.434351E-02 1.998514E-03
1824 5.803823E-01 1.253713E-02 5.596804E-03
1825 5.374392E-01 1.905236E-02 5.647429E-03
1826 1.023448E+00 1.600847E-02 3.410127E-03
1827 4.541156E-01 1.573335E-02 -2.625608E-03
1828 3.765260E-01 1.287344E-02 3.644857E-03
1829 6.464633E-01 3.398357E-02 8.320636E-03
1830 3.014077E-01 2.019712E-02 -4.771398E-04
1831 4.057149E-01 2.317959E-02 9.472877E-04
1832 5.980472E-01 2.028615E-02 2.905992E-04
1833 3.411569E-01 9.055339E-03 -1.737064E-03
1834 3.703527E-01 2.341214E-02 -1.918493E-03
1835 5.556467E-01 3.069526E-02 -1.665225E-03
1836 4.282680E-01 3.207056E-02 -1.523483E-04
1837 3.902737E-01 9.830597E-03 -1.517317E-04
1838 4.351375E-01 1.870444E-02 2.102815E-03
1839 2.283486E-01 1.637821E-02 1.103864E-03
1840 5.625536E-01 2.171143E-02 4.046271E-03
1841 1.007574E+00 1.776057E-02 3.865675E-03
1842 6.663578E-01 1.210926E-02 -1.322573E-03
1843 5.087068E-01 2.071674E-02 3.893033E-03
1844 3.608162E-01 2.252947E-02 4.350576E-03
1845 4.522896E-01 2.448933E-02 3.717384E-03
1846 5.133523E-01 1.438495E-02 3.180776E-03
1847 7.261312E-01 2.927073E-02 8.511949E-03
1848 2.300323E-01 1.653469E-02 4.885786E-03
1849 5.427368E-01 1.791007E-02 2.903823E-03
1850 6.272763E-01 1.685312E-02 1.802904E-03
1851 4.850707E-01 2.193382E-02 9.560303E-04
1852 1.094099E-01 1.489569E-02 -2.008498E-03
1853 2.944722E-01 1.196431E-02 1.036735E-03
1854 6.003020E-01 1.557278E-02 2.533206E-03
1855 3.315779E-01 3.186378E-02 1.307274E-03
1856 2.322563E-01 1.277642E-02 -4.641210E-04
1857 3.741052E-01 1.375033E-02 2.178461E-03
1858 4.335947E-01 2.273792E-02 8.838170E-04
1859 3.152960E-01 2.923396E-02 -3.098041E-03
1860 1.033374E+00 1.630700E-02 3.146818E-03
1861 4.038415E-01 2.568502E-02 4.349940E-04
1862 2.115235E-01 2.788118E-02 2.624902E-03
1863 4.046502E-01 3.528890E-02 5.231559E-03
1864 2.761954E-01 2.422665E-02 7.531151E-04
1865 5.694707E-01 2.295557E-02 3.379411E-03
1866 6.163178E-01 1.126057E-02 2.651752E-03
1867 2.216921E-01 1.608060E-02 2.379533E-03
1868 4.585173E-01 1.834899E-02 -5.718869E-03
1869 1.396498E+00 1.028348E-02 2.695597E-03
1870 3.766520E-01 1.360986E-02 -3.231042E-04
1871 5.105924E-01 2.522332E-02 -7.761232E-04
1872 2.723570E-01 1.326209E-02 1.133411E-03
1873 3.825643E-01 2.260477E-02 3.882004E-03
1874 2.481018E-01 4.295956E-02 -2.320572E-03
1875 1.886724E-01 2.569473E-02 -1.678023E-03
1876 6.018661E-01 1.718587E-02 -1.563441E-03
1877 4.892984E-01 2.678026E-02 3.033838E-03
1878 2.561443E-01 1.531942E-02 3.061464E-03
1879 4.319163E-01 1.420384E-02 -1.565827E-03
1880 3.827986E-01 1.821124E-02 5.183268E-03
1881 2.692938E-01 1.420723E-02 2.212856E-03
1882 4.438839E-01 1.340022E-02 -1.363587E-03
1883 3.419727E-01 1.271948E-02 3.438499E-03
1884 2.325989E-01 2.491699E-02 3.754465E-04
1885 1.579418E-01 2.852388E-02 -1.240900E-03
1886 8.877127E-01 1.227764E-02 3.008009E-03
1887 2.718075E-01 1.062004E-02 3.912160E-04
1888 5.682580E-01 4.845135E-02 3.760785E-03
1889 2.954163E-01 1.483901E-02 2.849113E-03
1890 3.868169E-01 4.444784E-02 -1.542447E-03
1891 1.586922E-01 1.054561E-02 2.007227E-03
1892 4.624545E-01 1.488551E-02 3.079774E-04
1893 3.471469E-01 2.228414E-02 1.135425E-03
1894 2.855976E-01 1.548917E-02 3.180395E-03
1895 7.518844E-01 2.043913E-02 2.970247E-04
1896 5.091839E-01 1.771901E-02 -8.075554E-04
1897 1.677439E-01 2.069287E-02 -1.561190E-03
1898 3.133492E-01 2.778041E-02 4.730502E-03
1899 4.959452E-01 1.138243E-02 5.281927E-04
1900 6.489360E-01 2.493028E-02 -4.550197E-03
1901 2.526442E-01 1.392385E-02 -3.799391E-04
1902 9.668092E-02 3.433225E-02 3.339885E-04
1903 5.822956E-01 2.504464E-02 -4.236165E-03
1904 1.809800E-01 1.929001E-02 -3.772830E-03
1905 2.417842E-01 4.183794E-02 -3.263681E-04
1906 2.720658E-01 1.806933E-02 9.769771E-04
1907 4.228856E-01 1.233432E-02 4.137803E-04
1908 2.510430E-01 2.305860E-02 -1.946337E-04
1909 3.370656E-01 1.644288E-02 -5.469667E-05
1910 2.764580E-01 2.648302E-02 -7.428012E-04
1911 1.809668E-01 1.836252E-02 1.146636E-03
1912 4.803918E-01 2.987648E-02 3.159599E-04
1913 4.043750E-01 1.794564E-02 2.476549E-03
1914 4.048009E-01 4.053383E-02 -1.131157E-03
1915 3.270521E-01 2.330507E-02 4.015215E-03
1916 3.639059E-01 1.779148E-02 1.357225E-03
1917 6.823655E-01 1.780407E-02 4.532208E-03
1918 4.664632E-01 2.042784E-02 2.636575E-03
1919 3.407813E-01 4.190469E-02 -1.162256E-03
1920 8.880291E-01 1.666704E-02 2.982053E-03
1921 3.162841E-01 2.612342E-02 4.121258E-03
1922 4.204432E-01 3.287804E-02 6.713019E-04
1923 2.359477E-01 1.684064E-02 3.544465E-04
1924 1.996996E-01 1.919040E-02 1.304042E-03
1925 4.195065E-01 1.853510E-02 2.860062E-03
1926 2.147126E-01 2.083493E-02 1.688884E-03
1927 3.234087E-01 2.205895E-02 3.161781E-03
1928 4.807181E-01 1.967528E-02 1.569226E-03
1929 2.328671E-01 6.959466E-02 6.246024E-03
1930 1.435353E-01 1.375667E-02 2.969176E-03
1931 4.460574E-01 1.000064E-02 7.248252E-04
1932 2.287918E-01 2.331264E-02 3.765620E-04
1933 6.622853E-01 2.743951E-02 -2.331553E-03
1934 4.675136E-01 3.137714E-02 -6.727531E-04
1935 1.754430E-01 1.092405E-02 1.997277E-03
1936 5.574414E-02 2.176447E-02 9.404755E-04
1937 2.709944E-01 6.366826E-02 5.651677E-03
1938 2.746328E-01 2.365452E-02 3.443585E-03
1939 4.174798E-01 3.547871E-02 4.658367E-03
1940 7.445483E-01 1.432544E-02 3.765241E-03
1941 2.592696E-01 4.244681E-02 2.987332E-04
1942 7.317448E-01 2.802759E-02 3.934697E-03
1943 2.735107E-01 1.998094E-02 2.531333E-03
1944 4.084194E-01 1.183249E-02 1.951012E-03
1945 2.951344E-01 1.258677E-02 4.739649E-04
1946 1.591643E-01 2.064891E-02 7.504759E-04
1947 4.286715E-01 1.326805E-02 2.685371E-03
1948 7.976757E-01 2.775027E-02 3.205040E-03
1949 4.003081E-01 4.215565E-02 2.031746E-03
1950 4.105887E-01 3.391212E-02 3.259084E-03
1951 2.842843E-01 4.042343E-02 -1.145383E-03
1952 2.451766E-01 5.704515E-02 3.576523E-04
1953 3.534796E-01 2.425149E-02 5.185592E-03
1954 3.366172E-01 1.838659E-02 5.323275E-03
1955 5.865414E-01 2.098294E-02 5.408132E-03
1956 2.626545E-01 2.328014E-02 2.059647E-03
1957 5.702385E-01 2.347123E-02 7.436931E-03
1958 3.060196E-01 1.275959E-02 8.126854E-04
1959 5.335252E-01 1.491384E-02 3.135406E-03
1960 6.122042E-01 1.392663E-02 2.108896E-03
1961 3.303156E-01 1.583084E-02 -1.760220E-04
1962 5.838269E-01 1.950916E-02 1.524144E-03
1963 1.993266E-01 3.559397E-02 2.004751E-03
1964 2.478712E-01 1.715840E-02 2.010786E-03
1965 2.687589E-01 1.058917E-02 3.711219E-03
1966 2.295077E-01 1.551045E-02 2.907120E-03
1967 2.432033E-01 2.209904E-02 2.082217E-03
1968 1.834965E-01 1.169940E-02 1.921854E-03
1969 2.556396E-01 2.318965E-02 -6.963286E-05
1970 3.974189E-01 1.895214E-02 3.567135E-04
1971 3.567320E-01 3.269483E-02 2.613056E-03
1972 1.716715E-01 5.711721E-02 2.409251E-03
1973 2.887765E-01 2.509993E-02 2.996804E-03
1974 3.344887E-01 3.244541E-02 5.350851E-03
1975 4.503652E-01 1.209890E-02 9.714950E-05
1976 6.313588E-01 1.486510E-02 3.574786E-03
1977 3.585194E-01 1.790512E-02 4.289503E-03
1978 3.014465E-01 2.120876E-02 -2.291030E-03
1979 2.975562E-01 3.424522E-02 -1.168137E-03
1980 8.918949E-02 1.243179E-02 8.702216E-04
1981 2.587381E-01 1.236984E-02 1.374500E-03
1982 2.261962E-01 2.362562E-02 7.517440E-04
1983 5.390677E-01 2.559327E-02 2.763225E-03
1984 1.638018E-01 3.192883E-02 1.440302E-03
1985 1.955306E-01 1.467106E-02 2.819390E-03
1986 1.822336E-01 2.373311E-02 4.752473E-04
1987 3.950140E-01 1.878625E-02 1.183477E-03
1988 1.397051E-01 2.652007E-02 1.574729E-03
1989 5.785175E-01 4.548629E-02 3.510663E-03
1990 2.993449E-01 2.774382E-02 2.600945E-03
1991 6.657367E-01 1.893705E-02 8.242920E-04
1992 2.255870E-01 2.547300E-02 1.570827E-03
1993 4.806154E-01 2.955031E-02 1.429145E-03
1994 2.649010E-01 8.181688E-03 -7.084362E-04
1995 3.759459E-01 1.421205E-02 3.279579E-03
1996 2.655095E-01 2.744250E-02 -1.688419E-03
1997 4.543469E-01 2.628534E-02 -1.828545E-03
1998 2.157601E-01 3.672989E-02 2.025898E-03
1999 6.715682E-01 2.048712E-02 6.328664E-03
2000 2.339712E-01 1.739222E-02 4.777196E-04
2001 3.741866E-01 2.660716E-02 3.777533E-03
2002 8.715610E-02 1.986449E-02 6.891567E-04
2003 3.622856E-01 2.126258E-02 2.414554E-03
2004 1.597816E-01 2.247101E-02 1.385969E-04
2005 4.847974E-01 2.698508E-02 4.606648E-03
2006 2.258936E-01 1.339304E-02 4.787594E-04
2007 3.151854E-01 1.401883E-02 2.610957E-04
2008 2.346717E-01 3.309155E-02 8.135924E-05
2009 2.407259E-01 2.933339E-02 1.498106E-03
2010 3.444323E-01 1.461023E-02 -1.059923E-03
2011 5.556268E-01 2.200595E-02 5.431802E-03
2012 2.947010E-01 1.492070E-02 1.529568E-03
2013 2.710883E-01 5.319902E-02 8.490971E-04
2014 6.239100E-01 2.703402E-02 7.067685E-03
2015 2.695735E-01 2.389446E-02 3.336657E-03
2016 3.061476E-01 2.243024E-02 1.385005E-03
2017 5.151799E-01 2.721401E-02 -1.242627E-03
2018 9.083545E-02 2.133859E-02 9.631995E-04
2019 3.827305E-01 3.931752E-02 -1.335353E-04
2020 1.647704E-01 1.636923E-02 8.504189E-04
2021 1.928025E-01 2.513875E-02 1.686720E-03
2022 5.264095E-01 2.150540E-02 8.041659E-03
2023 1.295007E-01 1.642535E-02 7.419276E-04
2024 3.453146E-01 1.441660E-02 1.877632E-03
2025 3.178991E-01 3.410322E-02 4.004384E-04
2026 3.068237E-01 1.693181E-02 9.781470E-04
2027 5.533780E-01 1.725784E-02 2.914535E-03
2028 4.355181E-01 2.510516E-02 -2.150534E-04
2029 1.651543E-01 2.132135E-02 2.184025E-03
2030 3.360890E-01 1.904661E-02 1.995196E-03
2031 2.217957E-01 1.746458E-02 6.173641E-04
2032 4.689254E-01 1.338483E-02 7.406756E-04
2033 6.856401E-01 3.149287E-02 -2.031901E-03
2034 2.692270E-01 1.457104E-02 5.114178E-04
2035 3.722460E-01 2.073945E-02 -6.297147E-04
2036 3.773208E-01 2.193349E-02 -2.591821E-03
2037 2.158995E-01 1.306792E-02 3.200010E-03
2038 4.235976E-01 1.805669E-02 3.221125E-03
2039 5.892392E-01 1.426750E-02 3.703468E-03
2040 4.407333E-01 1.323677E-02 1.368979E-03
2041 4.855751E-01 2.213213E-02 2.124745E-03
2042 2.878623E-01 1.743348E-02 4.420117E-03
2043 2.542874E-01 2.818888E-02 3.225170E-03
2044 2.628255E-01 1.640628E-02 2.279397E-03
2045 4.222941E-01 1.977798E-02 1.108048E-03
2046 4.871025E-01 1.606593E-02 2.054524E-03
2047 5.090300E-01 2.955634E-02 1.659232E-03
2048 6.566765E-01 2.588882E-02 -1.802423E-03
2049 6.989613E-01 1.733524E-02 3.663794E-03
2050 2.710987E-01 3.285186E-02 -1.449512E-03
2051 7.152240E-01 2.515665E-02 3.962162E-03
2052 3.735670E-01 2.666059E-02 2.513192E-03
2053 4.313698E-01 1.689394E-02 -1.470156E-03
2054 4.282205E-01 1.907333E-02 1.741611E-03
2055 8.263784E-01 2.575861E-02 8.733977E-03
2056 4.511425E-01 1.985356E-02 4.157263E-03
2057 4.941813E-01 2.195534E-02 2.746330E-03
2058 3.933676E-01 1.466834E-02 1.359802E-03
2059 8.791021E-01 2.442338E-02 1.349297E-03
2060 2.806322E-01 2.496643E-02 1.414840E-03
2061 6.137146E-01 2.576610E-02 2.713187E-03
2062 4.610170E-01 2.437477E-02 -9.265669E-04
2063 3.066483E-01 2.162230E-02 1.455472E-03
2064 3.590457E-01 1.633893E-02 2.566949E-03
2065 1.749241E-01 2.168895E-02 -1.568921E-03
2066 2.180776E-01 1.655170E-02 1.563482E-03
2067 3.089151E-01 1.941331E-02 1.150070E-03
2068 5.340352E-01 1.928777E-02 2.386462E-03
2069 4.836271E-01 2.141452E-02 -1.619816E-03
2070 5.903603E-01 1.705313E-02 4.688044E-03
2071 5.109292E-01 1.122024E-02 -9.783345E-04
2072 4.259855E-01 1.726484E-02 -5.342764E-04
2073 3.818486E-01 1.757713E-02 3.435585E-04
2074 5.614887E-01 2.416758E-02 4.347852E-03
2075 2.568668E-01 3.369002E-02 3.203388E-03
2076 5.267673E-01 3.186949E-02 -1.238454E-03
2077 1.446844E-01 2.143682E-02 2.059329E-03
2078 2.798789E-01 2.400497E-02 9.383773E-04
2079 3.369715E-01 2.383171E-02 1.121796E-03
2080 2.910450E-01 1.883338E-02 2.086159E-03
2081 5.111222E-01 2.398368E-02 4.535471E-03
